"x";"y"
"1";-7.34922346391027;5.79763047027932
"2";2.31551791440693;8.393786395411
"3";3.14804558671017;5.68646395404659
"4";8.14905263099038;8.51817237551192
"5";6.74189899652823;6.77912326191835
"6";-12.7089860735405;4.3280651358992
"7";-5.48885569686902;7.29738439556497
"8";-8.45538298556964;7.40772698269458
"9";4.47790662469258;5.31399671430025
"10";4.87346499773587;7.24803849004028
"11";-12.044186530523;2.87572628751036
"12";-3.44741297379901;9.55486321998341
"13";5.50732069225158;6.86830324185367
"14";11.0804007471986;3.45648139622657
"15";-9.7221710839953;0.840118677553862
"16";4.95845307201994;11.8119889569265
"17";6.4370542789016;3.40359326886854
"18";12.9183520498302;0.29469754958414
"19";-6.4455445866853;7.49940091066183
"20";11.5481121470185;0.978885174938674
"21";2.10311258620655;11.196619689624
"22";-1.7434822499848;10.800124201964
"23";6.80628384352539;6.83524427088582
"24";2.40174063228422;13.2353379928314
"25";8.38501371752956;5.94122430124356
"26";-0.898231565182616;6.16781229886181
"27";6.19596348699946;9.60149055326869
"28";1.61938347346329;11.3185640163373
"29";-3.32614426367575;8.33734941515162
"30";-10.92041709516;2.00032583012204
"31";-4.52833884011186;11.1894329357191
"32";-10.595410386958;2.75531459803174
"33";-2.05148954196776;6.87604333210933
"34";-12.1016167908749;6.29293607040001
"35";-3.13092151371356;11.9013912174812
"36";-1.72550320673286;10.5582207366709
"37";-7.57947797297654;2.93447642962715
"38";-3.02925351093044;10.0671826757957
"39";0.631924336025531;10.4073073957809
"40";7.84347190871131;0.366306240689061
"41";1.0190883226756;10.910491626063
"42";-7.05832269689557;1.67222272966547
"43";-5.4128154761442;4.46418420667244
"44";-5.31780693920037;10.6982487017633
"45";9.67836563797659;5.8226707679696
"46";-8.7782058331815;1.1919309101878
"47";-10.6066434933554;3.36570333652657
"48";1.12616045251485;8.98668138650032
"49";-11.8300441464036;5.40121393407304
"50";-10.2631432055517;2.43831757719978
"51";6.92940922092007;1.96886307753603
"52";7.40155462469548;3.74235720083146
"53";11.5299943232534;5.42296920632986
"54";-1.615929869474;9.77189260395986
"55";-2.00120084824829;9.0623927999058
"56";-0.296192279963909;8.88434002060299
"57";-2.71848917117931;12.8527908560187
"58";7.91188801470086;0.00124873783934393
"59";-7.12464004417962;4.08520442124832
"60";4.84434724078288;4.78347928482393
"61";-9.62544022205033;6.86563998816793
"62";-6.64304972188757;10.8508013947383
"63";5.27633802505826;3.80735303874174
"64";2.00642671909588;13.3644196318649
"65";1.51686443932081;12.3812003061439
"66";-8.46839764035724;6.57736537468817
"67";8.84317128417384;1.54816017138912
"68";5.0986571475169;3.49669735725922
"69";-12.9749336639433;2.90856712189492
"70";4.02553198496636;7.27878277721513
"71";-7.98882241518948;0.298964063918968
"72";-4.64821156403037;8.11494208096947
"73";3.7166898302584;7.71865047223457
"74";3.6286482510942;6.75749983726432
"75";-9.08423455319581;1.69625229929602
"76";-7.13938472725658;3.65124612263271
"77";-9.49482705656318;6.88526800802482
"78";7.58356450015365;7.09714479433775
"79";-6.69203474159583;5.74429661141649
"80";-6.76982638239816;0.213940738098842
"81";-2.00423546128025;11.8013993930514
"82";1.18816345031987;11.1727721704393
"83";-13.1613774602813;2.80411676039076
"84";-8.78272923070893;5.05227964864927
"85";-6.89992046832249;1.92177136463148
"86";11.9194309904472;6.11831079911359
"87";5.0470653616414;13.0321099215765
"88";3.86110328387116;6.91566396822664
"89";13.1371147218947;4.67704466644847
"90";-10.3996729249695;1.173007649147
"91";-4.07415480924692;7.93548516304274
"92";-9.04225487405419;9.4547776830497
"93";-9.7265959052842;6.5900327937648
"94";-4.95020392658628;3.54471892096281
"95";-7.21749466709873;7.34002342139192
"96";-3.3581333936788;5.07448395928664
"97";7.29844792284534;11.6502731709261
"98";12.6754598612541;5.41356689922598
"99";-0.289137765929122;11.066413393604
"100";-3.39541826060882;12.3910578054932
"101";3.28410588931725;7.65489706994354
"102";4.25277933246496;9.88842539548562
"103";4.32986673287493;4.74826762435795
"104";7.4139633071432;7.22278045986623
"105";-4.5063357995252;4.00205515376571
"106";9.53278603067296;5.93716696648748
"107";7.8528385518593;3.4930036070605
"108";-8.24647675849996;8.5527329572222
"109";4.2833302790239;6.59174593854991
"110";8.37093011954064;0.281109368574314
"111";-6.33098308303133;2.15368593451809
"112";-12.2658020016838;3.32925420378795
"113";9.66928106049873;0.189345903697299
"114";-0.616638367848917;7.12116523473125
"115";-11.6005512572594;3.37174995582446
"116";-3.4492037821974;11.2851415736701
"117";-7.87368840127071;4.2218231281206
"118";-7.53650193282007;1.21117116135121
"119";1.0508516340749;12.3949450722157
"120";-11.6575674548046;7.24507105288977
"121";-10.0919396544357;2.89148062331657
"122";2.59225801831135;6.19842743322641
"123";-1.55826826324618;9.30336674585476
"124";-0.814684520504336;5.97346002883999
"125";-11.0722081130473;2.5069377898104
"126";12.8633073577759;4.94748651266149
"127";10.2910067451236;3.02066504759684
"128";7.29658599597407;0.847438555372745
"129";4.55091044310216;6.29056142787345
"130";-9.41063908381082;4.25588922007479
"131";-8.38889674514167;1.05356438341396
"132";-7.22701593399867;0.0353867703261159
"133";2.9020611606467;7.41068374492937
"134";-3.16386633363034;5.53021915681919
"135";0.171369857184864;11.8172852954546
"136";10.8427120453039;6.83922894213223
"137";5.7896118149969;6.1830162864458
"138";-11.468949624844;0.00741311742622324
"139";-8.5075103252748;7.3807607718667
"140";5.21144730856765;8.32814902638308
"141";9.51913366204924;6.96023368130404
"142";0.572246390224499;7.0036656400107
"143";3.81429933365308;12.8339550505158
"144";0.221422245111644;7.77957308805601
"145";6.41501358973419;5.17523304512583
"146";5.8729133119244;7.76916561322611
"147";6.27138995105419;11.9002027817476
"148";-0.607997663718664;13.4492256320491
"149";-1.87474807260319;13.1536777173432
"150";-12.5468566033092;4.87599419570713
"151";-13.5888259444453;1.73058125926625
"152";1.39988439068891;5.88184772904176
"153";6.24645856028024;10.1700981389207
"154";1.19888206525807;6.05137364861221
"155";3.62574255801644;8.24251809751622
"156";5.10386335512904;7.88421890305925
"157";0.86780955917952;12.6248640841412
"158";6.88975737052433;0.781104953760449
"159";10.3526677003019;2.18313151960635
"160";-2.02498571699755;6.99318151066346
"161";-8.91583488052429;8.90481007605222
"162";7.31230448314373;10.9166460080011
"163";8.63924679845568;7.90520633170041
"164";-1.44419010220365;8.20456658582729
"165";-10.7161231583329;1.41598501812842
"166";-10.5060904224356;2.14186669802223
"167";4.61593686208438;5.65184597217523
"168";-5.3785041135008;8.08462369325945
"169";-2.22214050242055;6.15172207124717
"170";-8.94412450533131;1.54509038455809
"171";-7.73162524151035;9.27392161995042
"172";8.8040872074368;4.09039504121916
"173";12.4511153014569;2.52400233770137
"174";5.13862262018681;5.627259548046
"175";-5.31497133318396;3.15796756586093
"176";-8.60083274206836;7.51980189970908
"177";-0.042152644493324;13.8347008318657
"178";1.41026007159445;10.9291585449082
"179";-6.74130046584845;1.86161882399746
"180";4.52041176694421;6.62497330313325
"181";-5.04762666562903;10.0429860110548
"182";-6.94053124668465;3.32166274849225
"183";10.4319865875008;6.89376418220053
"184";-5.78141483008839;3.58369391389775
"185";-4.07493544417915;5.09858136227644
"186";-7.15880655667199;9.23948632428178
"187";3.80696708092325;12.0518928862076
"188";-7.82355846005372;6.72369122909646
"189";-12.190289907192;3.39091353262737
"190";13.2166591658034;2.72204488120598
"191";-9.81822938525719;3.61841409265639
"192";-12.6449350686541;5.73016543892817
"193";9.75529373108273;6.52480543890724
"194";-9.47801161038137;8.151101744494
"195";-3.90055232761036;7.91462792000056
"196";0.437114981345845;7.7306845678465
"197";10.7079225786268;1.56446761362464
"198";1.90035526505216;7.60010863790361
"199";1.12201976423103;6.092222283819
"200";13.4122774547524;0.204133307339534
"201";-7.54240901221905;5.27552925499434
"202";-6.04075159728874;11.3200342698039
"203";2.26291185920015;9.8119931489853
"204";-11.1633550875218;1.36378876112667
"205";-5.84010743327535;2.47974564450895
"206";0.0112444678128516;12.8947889393084
"207";3.85489490878353;8.28259827103133
"208";-5.12208904259694;5.19886653619834
"209";9.56946050295476;9.03716103936052
"210";8.21178258574315;2.80857693762218
"211";4.55144872829401;6.87668917469699
"212";4.1051274669543;9.57776287366318
"213";-1.6835565129855;7.62734572498556
"214";-6.3765068673778;10.2631182653814
"215";-0.930067018872292;8.29799498261789
"216";-7.05475698373879;11.125402269293
"217";10.9889018946336;0.356710219438958
"218";3.32874181690822;9.28359115461719
"219";9.52442442505356;3.19372394092409
"220";-1.3403762300111;10.7883231204999
"221";-7.6759483969975;0.089877650992182
"222";0.464970141115348;13.5159452448087
"223";-6.63016102191169;11.9520813674355
"224";0.776440371638296;6.00125614460845
"225";-6.05001699623543;3.69672302965142
"226";0.382811338845462;8.47923132592303
"227";6.15124529413052;5.85266391843917
"228";-3.09003904340281;10.949153006847
"229";-9.18186849059858;7.94396281549345
"230";2.74649152064652;8.2687325283035
"231";7.5874332381839;0.775870245628501
"232";-6.79130913293327;11.2798393022057
"233";-5.00048577398519;11.629388900318
"234";11.8469042891569;0.142657921935982
"235";2.00727463194739;11.5484086446802
"236";5.47033539723851;5.74894300846463
"237";-8.33992937397693;2.55799468746354
"238";-5.61422151558347;4.88593037895466
"239";-13.2522719830644;3.21477126524904
"240";-3.72265029412618;9.0384164413131
"241";-8.67801647147478;1.16046498826988
"242";9.29206014553734;2.73793799424628
"243";-6.69037295260989;4.84749755768037
"244";-0.2523155838496;8.0735466579923
"245";-11.1023875090077;0.77929484574416
"246";4.62000406210462;6.07948910536541
"247";-4.09356377026383;4.54691410575076
"248";-7.8150466142409;6.43309939254889
"249";6.06190366661357;3.56423387127685
"250";4.94385254625826;5.17585200127223
"251";-5.46139582703594;9.58891430572176
"252";-0.648875567923959;12.4633065206045
"253";-8.18122937407312;3.00810345677468
"254";-1.04308549019651;9.3982693843067
"255";1.21980264702274;7.32352166364148
"256";-5.95647856768064;9.76604395215866
"257";8.49508195886522;6.97983469956756
"258";-4.19990493491369;10.0352185689511
"259";7.29770709410055;3.97026817091752
"260";7.14900105902834;6.30491785424365
"261";-8.76037915595392;5.14210577544266
"262";-7.05723227273593;7.66237994219984
"263";12.0153286871136;3.58006670206245
"264";-6.28244572211148;1.38581463632087
"265";-6.8105154279478;8.93975319991418
"266";-6.66047987482686;4.41070828944542
"267";0.246081090225083;13.4076781530919
"268";11.3718526453569;0.162459813267955
"269";-1.11217802819391;6.84399348623134
"270";7.46078358103684;6.6774865278701
"271";5.93857245252389;1.53514224573544
"272";-5.48787725284314;8.34396621107467
"273";-6.85042965684005;4.73675361147763
"274";-5.77460679897099;8.78818016128212
"275";12.4045479302356;5.69594699896769
"276";5.74646630413098;6.64016441875659
"277";6.42340196858796;8.68340089328357
"278";-5.00879281803092;9.09908686009456
"279";-9.78861774837054;7.23609991737188
"280";-5.70017374171404;3.91546015937461
"281";9.95638598899624;4.856315640959
"282";-8.41903941143792;6.68150568008166
"283";-6.75743542460315;0.806234605673787
"284";-3.17309256314473;7.29869956861476
"285";10.48568802278;3.57223776275972
"286";-4.65822458169376;12.2274908659121
"287";-6.47565656797847;0.192310132317936
"288";-2.65645025614867;9.22949710597313
"289";5.43493976340956;9.67726560645719
"290";-8.39146041156975;9.81767166220847
"291";9.11710350230904;0.587033312319803
"292";-6.07153267869975;7.50778427468498
"293";-6.58152965632781;6.52383616268997
"294";4.19363872973021;8.111230160631
"295";5.57692305037246;6.4803395901015
"296";6.04124307475421;5.34612297626519
"297";-3.06113094881046;13.0688315344296
"298";2.76497577743153;8.25668473814506
"299";-3.21933297753489;5.71508706699528
"300";12.9550567606718;1.60239017218837
"301";7.35911790837467;2.10213428464085
"302";10.7364406177749;4.01478751725554
"303";7.17089887842791;11.3605649764828
"304";-0.705210323837726;6.29456835933887
"305";-1.71786077071721;10.7364394853234
"306";5.07229145928533;10.0887618192181
