"x1";"y1";"z1"
"1";-0.944703358587687;6.87618290730283;9.32409754213408
"2";-0.817129820435314;9.61105389853333;14.3375394666321
"3";6.25858141194993;4.92733439325412;2.02745401660968
"4";11.3782916626332;0.59257370504039;-2.04547539269132
"5";11.9764183665549;0.344659611861121;-1.14382132860004
"6";4.07233993807353;7.90991687019582;9.73118104775663
"7";5.44439337621629;8.97767505071981;6.42085276938899
"8";1.72604327590943;6.19303976538844;4.23127321879633
"9";9.82659261066585;6.63624815185535;1.83710330639947
"10";-2.94039645283745;8.59333917797493;13.1365942798643
"11";6.93562331518178;0.434871023280089;-8.7483406153121
"12";0.97698448470809;9.90691152584283;19.3038602517593
"13";-1.71768941386095;11.3156417152413;9.3351313332596
"14";5.02396937884973;5.39637830647668;0.495060855327451
"15";11.3000528982329;5.26242069946608;-2.79138266062358
"16";7.33788652672833;3.10431036170451;7.30125258680313
"17";2.77900002901749;10.5200396225704;12.6799450562252
"18";0.26505931616231;11.2731934826094;12.5207005928475
"19";4.70751974024168;6.64817732370868;1.87008170954361
"20";10.5550935945971;1.79191300062539;3.69952892767342
"21";5.51776842173454;6.66462961796357;-3.06900654707418
"22";-0.516014658596256;7.6620091562964;2.60806281304582
"23";-3.09339052309838;10.8610777074493;18.5263977369315
"24";-0.452436372495105;8.3841192012327;3.87774965145161
"25";5.16817265800942;7.80509095305088;13.3933982126552
"26";-0.0434800310361738;9.85295767118865;8.09207172287338
"27";13.0307206626034;4.91550227446522;1.39033907378133
"28";7.53149311356713;6.07394730499498;-2.65894315843918
"29";1.5012153503543;7.38757257881995;6.04952564063903
"30";-0.777418916298781;6.03474852120929;2.54234005654656
"31";3.94431234275911;5.98576702179042;9.55662256573913
"32";4.28843448111799;12.9940087149945;15.716148688188
"33";8.74029749843045;7.00331628052567;8.06517014009927
"34";3.63332833708611;7.20497869547304;14.7502480599641
"35";-2.51292087827516;8.99998752050543;14.4150994543403
"36";3.60124633751694;9.96939135005999;1.34959486069459
"37";4.01474637777415;8.68334045535747;8.4353319778559
"38";8.34401982382179;2.04071420952892;11.2910036673791
"39";5.92754392377658;5.7002997415988;1.25970379159881
"40";11.1655835580821;0.0479224644215154;-4.60178908486056
"41";8.98886574748381;3.4491792616129;10.5308133612081
"42";1.50988574448997;8.35611044401054;9.61853300193075
"43";7.67058083567751;10.3377606783278;4.07012690028467
"44";8.56881367710153;8.56679062382796;3.94768360094645
"45";8.05494873983412;2.22173296329963;-3.16314893825514
"46";-3.54683928160269;6.20168250043473;7.12381370354972
"47";2.96265182156627;12.775362609928;17.6168399639851
"48";12.4430432773862;4.34152503722613;-1.66836229393925
"49";-2.61746393343393;8.39468940058324;5.15460173496577
"50";4.72790246528403;7.01290378408947;3.9805128617815
"51";1.18603718134943;10.2271112770961;4.22575204812
"52";-3.52614342734738;10.0948182599433;7.16859394812958
"53";6.07525852007037;1.35031024982491;-6.3814034866049
"54";8.66788263190699;3.33052584632833;-6.66877159651767
"55";0.797497103715345;10.8252040160723;8.97605052254126
"56";0.595578565532704;8.37807500413084;12.0409533582109
"57";-0.383391140796741;6.1248083189561;13.3178790947854
"58";5.71384911138279;6.04832002086887;1.80287501434187
"59";2.72237260346511;7.24710259069513;3.6473384121881
"60";8.64288729668899;0.311358465627078;1.65673267263943
"61";2.56999249268171;10.9042259315709;17.7060644105757
"62";8.16979084679935;2.11853120138161;4.25189536192678
"63";3.48312754836451;9.4031235155382;6.59721706516229
"64";5.667519568213;3.52062763884449;12.9793087463432
"65";-0.396792912202741;7.38647585875223;17.0116577171801
"66";1.3068373435623;8.06304806047967;8.64348733933559
"67";1.01933419650421;7.93883748441734;11.6556668895836
"68";10.8956269745544;4.9601325037271;-0.0272406760290043
"69";7.23468723023657;1.85213898783925;4.23029845590148
"70";10.3704656110789;2.08316450615612;7.79067506690708
"71";6.00044583996487;2.96345494139866;4.77429263677375
"72";1.88005535379586;13.2134584311209;14.3562036260776
"73";-0.44739297538345;7.97183656336695;10.0180874319556
"74";6.62785587790982;1.14970627534751;9.17196179568384
"75";8.87805261671224;1.19665164418552;-0.622204109914269
"76";2.58681457732241;6.32052292924478;15.8285482820879
"77";0.577722645885976;13.5586329292785;23.5299147920962
"78";-3.62727449820546;8.71947165483601;12.7610536608658
"79";5.07521411307897;6.57493528914459;14.5987156779022
"80";10.7793633492103;5.69585166308069;-1.7629776904828
"81";-5.77126613578077;11.4396757334365;2.17063134348822
"82";12.1171223590451;4.76074795588809;8.49244810059625
"83";4.06641096227625;11.9997311261875;14.5111023606194
"84";0.335177128089322;6.44204521599668;15.1869368045728
"85";-2.72632401292071;11.4115160591235;19.9943739854997
"86";5.22373112231039;7.0479125916063;12.9344607903659
"87";6.23553601775459;7.57293433115605;5.08801666253033
"88";1.96365511397283;12.935586030448;9.67416643522877
"89";9.17190322418698;6.34473859217458;0.734942116555501
"90";11.8435607310115;4.57100927724697;12.4137813401149
"91";1.41446610116547;10.1981769761156;4.21252237894495
"92";-4.70357600974872;13.0479378732392;16.4775009746203
"93";7.20811186292485;9.6032819766912;17.0007772148016
"94";9.26049699920351;10.4476720788214;4.23988648640698
"95";9.13574687054462;3.86581117028321;7.30417807793196
"96";1.5258624085643;13.1171099878975;17.0319342091807
"97";7.25118434613324;1.91174596516034;2.79693263085178
"98";11.2432132990313;0.407488137205301;-1.6096598601889
"99";9.88069274708549;5.94562300835069;14.9447630055275
"100";7.46041729681416;2.16143111146106;3.68866121309861
"101";0.101175605535055;12.7381748528018;2.89239840663818
"102";-0.19436048141222;8.42501422728278;5.47441032587417
"103";1.50030788002334;9.12367965176982;5.44631377410425
"104";2.95766375281499;12.7665362250927;22.5609645689774
"105";9.88939929896058;6.38951086478105;6.05491414239427
"106";7.72552336140641;4.50432899494418;1.49100541223535
"107";-3.08963401917879;9.21480126475173;11.9927267896123
"108";5.68948638414626;8.18298435335084;3.77745168780013
"109";9.00794030750829;4.6846812153896;0.652922893009114
"110";-0.154372554146261;13.7966801883415;12.4713642993704
"111";8.2478856848741;10.6910102659705;2.94396587497175
"112";-0.85221596514754;10.2296764777889;18.0878083595922
"113";8.76128552452914;5.11063471115571;0.209329572090921
"114";-0.658560618410378;6.90608501200364;0.803564207151396
"115";7.38110417115741;3.53564581817396;-1.47808267285667
"116";11.9505252008165;3.60702121608759;10.2260811345359
"117";10.9015979896679;4.27727174089616;-1.16418499423797
"118";-1.15584053629052;10.4702875813415;17.5007700923776
"119";8.69649547916234;2.2453290385624;-0.765434519996719
"120";11.6324222269483;5.64198968425156;10.8137371712899
"121";11.6858312099824;7.67821494323817;3.90648300593403
"122";7.30741464173729;2.97027512368364;-4.16398349768865
"123";-5.13281301689812;11.1845511890036;5.29843409946385
"124";5.73123514879846;3.62459737709924;-1.77511976663754
"125";-3.01395084596182;12.3132758160839;4.07374133744927
"126";7.74171220148882;4.83033343372134;-1.88874266887816
"127";0.377258901040758;9.04989662064353;9.27601121781507
"128";2.87621638929156;9.42682698121373;12.4350618779108
"129";11.1079331636642;1.32770400898978;-3.9637012506418
"130";9.30732128175924;9.17285892765077;1.70278511594089
"131";-1.3416237558904;11.9792894925011;6.45076250182668
"132";8.98200024713575;4.73217705731588;4.5796962827568
"133";-1.00218990127672;9.90661300163891;8.23516691480007
"134";-0.00781805732026013;13.4372295140584;13.4277490134646
"135";1.79516809108854;9.13091319022589;0.668825184608629
"136";9.35460268430556;3.55431080856212;8.71538918525764
"137";-4.53464825392861;8.47915968153223;1.24540454469218
"138";3.86880723999318;7.35923037881803;8.54169685411107
"139";-4.69724968058041;8.23090114321952;3.82349066127484
"140";1.26103043183718;10.8840235260271;9.49260764596537
"141";10.5336298672321;6.11857460375267;-0.426522609485812
"142";1.94485561749533;8.29440856562885;12.0154836096424
"143";-1.12057621832023;5.98635772822052;7.89423150589317
"144";-4.28269238712398;8.05472056997271;6.19896065593959
"145";-0.411627716028366;6.49628124635383;7.01525503739431
"146";11.9676658742058;2.82199186941656;4.45039817335131
"147";4.53904575646705;9.11473670918054;6.09128705635227
"148";1.05243673878105;9.08526993198451;1.83660671422389
"149";1.36001722301169;9.96834550339092;6.0369599220093
"150";-3.3875649556613;12.0778165631428;10.1793827316224
"151";7.75767900353028;5.5692667599343;12.7372365902685
"152";-2.45796090210708;12.8256443925239;9.15150477458167
"153";0.00499146377846693;6.99380026334111;9.35470424727683
"154";-2.59932570125028;10.70827881049;6.49017313670001
"155";3.91761088943215;5.45425596057583;-0.275318167478255
"156";5.12950115947294;7.80588397755546;10.6905923178352
"157";2.10778249452702;10.6492475961628;18.8953958201515
"158";11.7509803657882;4.58660815207471;14.2943849211391
"159";10.857484449731;7.76218848881635;8.59168414139512
"160";5.22880640460538;8.94162412197666;0.41718705487774
"161";-3.94827093725083;8.43748066612189;17.3978697326094
"162";7.44661065997014;7.89272779017375;15.9264698007672
"163";5.60884014557233;8.79967220261553;11.7375814509005
"164";12.4044055828402;1.14583397033121;6.06754820542838
"165";0.103361410533162;11.3608619228321;17.2209195077735
"166";8.27866393818002;3.03070751027754;-4.66708506914237
"167";7.43984329526886;10.3594338525585;19.8533983253441
"168";2.5824839533822;6.39590418952437;1.40560374184431
"169";-1.3088486633652;9.81079032289361;18.1374114483458
"170";-0.733882991459689;6.92905162765298;13.0224990362919
"171";10.8106004630447;5.39592865910212;9.80128501597623
"172";6.54781028807265;4.05286525980601;-0.225481259179919
"173";4.0215592349078;11.1819839241293;9.76977788809056
"174";8.83385625363702;4.37300674198714;0.831863028468158
"175";-0.424503368403516;11.788507476935;17.8288810891303
"176";3.88758207558616;8.03683825645763;-0.320962780451595
"177";7.91296220802972;1.56210467653752;-1.04665360444754
"178";9.61634744481411;3.515688160742;1.78449945834495
"179";3.34031224593159;6.47323988245366;4.60810525675801
"180";8.66980732498975;7.24748437088218;4.92568492684748
"181";-2.84534071959297;6.26765485293663;3.37881891428924
"182";9.99279097761757;7.24931814796186;2.79325233395107
"183";5.20457283696482;3.29069844269306;11.7738375608727
"184";7.1584307958893;8.77099123348148;17.714644507809
"185";-2.84129015275359;6.22713173074065;-1.35837959791185
"186";2.1974541330559;8.4291105363032;15.6221528555712
"187";6.86717207500606;9.70101843114859;12.7660462166361
"188";-3.70199178173389;10.162186174482;16.6365873057544
"189";3.24530525828053;13.4269830986869;6.83320488613214
"190";-1.28002564328576;6.95277828283357;9.2149649143939
"191";8.22964684971119;5.27353831294271;-0.769135726547807
"192";3.15948608995555;13.5678935137131;17.3491533233337
"193";1.62759733247276;5.8989794287458;8.33223416149615
"194";-0.648398500274956;12.7369227184195;12.2156192286152
"195";11.4019192861697;4.67850096887965;0.471246725796347
"196";-0.0517495712216894;8.95511763978949;10.9217517391612
"197";7.43970768930672;7.04993081926957;-2.09401213381781
"198";-0.837632092308493;9.55369080170368;8.2802554148746
"199";-3.24465322135676;7.72532774263887;17.281765943746
"200";1.50478136457865;5.94058343872231;3.67649398475689
"201";-3.9155790975972;10.4365105030411;14.5989911106699
"202";7.78650041498655;9.35984840495813;7.2649214311533
"203";3.20201871970294;12.8979580894212;6.14678780530643
"204";5.33722136685876;9.22780449058137;18.2700120007919
"205";11.5888892174778;6.35225637565639;7.3696970588648
"206";4.91622067140583;6.43878720096101;10.9612234621381
"207";5.60814810068626;6.64431043144684;1.6024511790685
"208";1.43795119786448;10.6377065892004;16.854698966504
"209";6.18040010668573;3.84951909232344;5.90648284807261
"210";6.50246571382711;2.38678230618619;-4.1649151947952
"211";9.17157958191284;4.48598426883923;8.95378861227887
"212";8.94589279931669;2.5979784644698;8.17902337773938
"213";3.8407258409861;10.7881748053447;15.6413852452502
"214";5.11363736572579;11.5047759525867;9.59080205861649
"215";9.6088382045432;6.29135881912641;8.98611227878115
"216";9.76784416337831;4.91820113487335;1.14196310970726
"217";11.8694447302844;1.85212737442606;-3.32230183733947
"218";8.23928398763694;1.59613264851651;6.38105947651348
"219";-0.0778355372511215;13.5079179095341;13.8013817133618
"220";1.96123119454586;7.43588355974058;13.886457324482
"221";-0.333232201782208;6.72558766751278;14.0085997568323
"222";6.28452325907761;2.09161115449882;11.2075821413941
"223";1.92372700397165;6.29434034643774;-0.928279883730363
"224";0.882778243084241;7.04074391598383;7.79368895074854
"225";5.88336736844716;4.43485883903414;2.52439863887339
"226";2.41476507025209;8.8189348891705;11.6380643179968
"227";-2.59182337353714;6.75941842104642;-1.54702784997077
"228";8.36338959711117;6.42340283710458;10.7368399608875
"229";2.22795471776156;5.90175220047853;8.09762897206268
"230";4.82100423105075;6.16887715359562;4.11568261397415
"231";11.5529020398945;4.86113227857504;4.01734239375446
"232";8.99326985704356;1.093911578691;-2.73002791796029
"233";8.23140516600119;3.47708638837609;12.965106564444
"234";10.4400853887244;7.40275172717558;17.297042028193
"235";-1.21051938127349;11.2304036453914;10.7801488083403
"236";-3.50737162110371;12.3145285253746;6.61866742701807
"237";-1.87333215666526;7.10692234426489;4.95371589991947
"238";4.52232380260036;8.73883847685321;4.8927568092735
"239";7.10943268957294;10.6553290221788;19.018841790589
"240";-1.65846235775574;10.7833727997643;2.01218582120812
"241";7.60329230825551;5.96890990856841;-2.25474727571204
"242";7.46532915463527;8.23275343351848;11.4755913505781
"243";8.99261990801883;0.703398019643314;-6.28842861614209
"244";2.67302787272002;8.53046956557093;12.1274819792366
"245";-3.00545293070908;9.00832634379437;9.60031962448081
"246";-0.830504972261307;10.467860517699;12.4300130462755
"247";3.24322146936226;8.16540677428755;17.932980012638
"248";-5.02486802356047;12.1926376936143;20.9123077537051
"249";7.27760120748978;2.69508703962445;-0.319996803286376
"250";9.96401397095723;1.11172811636652;-0.483296825122576
"251";4.02581511702756;5.36819565838917;-1.70687553209469
"252";7.92800516096161;5.99795999599546;15.2460681939304
"253";6.87406529160545;4.18780633907737;-0.461686051376446
"254";5.38368191953266;5.29249437144168;0.411832220760664
"255";9.13588442795398;1.12652657978448;-6.20374436531004
"256";-3.85111970475289;12.9040057331584;20.0589806938804
"257";3.76598991591468;8.18389214719554;17.9294710574197
"258";8.15156896665158;0.917853767874545;0.246628796572692
"259";4.61030971811662;11.6959966855743;5.64752717937021
"260";-5.56399633853487;10.3753025365883;12.334069349047
"261";-2.78478077131689;9.28671687589753;11.8712220129536
"262";4.51926707846737;11.0556486113413;19.7868345449164
"263";-3.65916329812932;8.56381431457799;6.0039856494705
"264";7.84224033500412;6.07790349156748;1.4235882052515
"265";9.3422664392853;2.23555775761997;-2.80638567700589
"266";-4.18159418325117;12.3915876272415;10.9328474999686
"267";4.3195258497965;11.8197040949938;18.1889075172124
"268";-5.18279690800824;9.68975783797023;1.60401950595942
"269";9.48584160370602;8.72668168939325;14.959451257844
"270";3.80229950359571;10.3528549023053;15.2410570405504
"271";-4.05316308614387;10.4858105485069;14.7443750868292
"272";7.25419929224646;7.01446315193741;14.8299646835235
"273";1.28973184760001;10.2232570161881;10.847681687011
"274";7.46236677566068;7.47817670202736;4.79710256888453
"275";-4.28182350018279;11.3918451777554;6.610703156226
"276";8.01055410176521;5.52648214651868;0.349753760086746
"277";-1.87817096704859;12.4492174224962;20.8987011831288
"278";1.34855869502748;7.69355481203169;17.3321616108668
"279";3.65475151075601;5.56097261633487;1.79101806625487
"280";9.77344992892032;1.94159312444261;-4.92688923803637
"281";10.8629301291714;6.87779188379699;7.38867078200037
"282";-4.10399227070394;11.4576523772723;11.8797740594766
"283";1.86757767393704;8.31876308632146;9.69108529363821
"284";6.86849725051899;4.35538807378684;14.3488151995239
"285";7.01988547703675;2.7673119522608;-2.5308773590275
"286";7.95753581799399;10.111582903875;7.0661307459082
"287";-5.24691371668104;11.0905740444576;4.69491205057405
"288";9.66842841228707;7.45683259166213;-0.773651480456867
"289";0.890888614626256;6.93163484160518;15.154896772585
"290";7.0774668813661;6.1096646873514;10.9136959169294
"291";-3.67221462033656;9.32389491362185;6.90107792740376
"292";3.82194269647192;11.9229775507695;6.21079054928781
"293";4.81636315494778;6.59400349164369;0.556067397426686
"294";6.43811820057899;1.0690192954543;-0.0182257609513679
"295";-4.73337601335862;8.4105887768309;6.61627305126595
"296";-0.586349073834357;10.4650699484199;18.0742501837239
"297";-3.86126861196512;12.7893264206893;17.2866210282616
"298";8.40418684443087;5.04300932160511;11.6227020951261
"299";7.8712581315663;4.43621134484146;7.27576336456422
"300";4.35895472378244;4.5591156224464;14.1917674842034
"301";13.4296027179923;1.5567525913307;0.560590561416141
"302";4.79917739083867;3.88591612967403;8.3512686593339
"303";5.13924070394176;8.05567032591139;15.1134809239644
"304";-0.681460001430715;7.6014612372563;6.69871772076644
"305";5.74592776135188;9.54963961978823;12.1364296915886
"306";-2.44707041991693;10.7712314807454;4.64445131072938
"307";0.945367784001826;7.10587226080501;13.1319455452522
"308";1.39038971741729;6.64471535757778;0.568661827599986
"309";6.32602387448799;6.00518540841197;9.2626719352663
"310";9.6759825999286;9.8744510137641;2.5620533968487
"311";1.66139339413604;11.8065769846346;21.4149058020469
"312";9.50508573647472;9.98805985367635;3.19492415106633
"313";4.8532149538319;9.56199807593654;17.7099757037504
"314";10.0152511750273;8.52044376269109;1.91533673744775
"315";0.572791311979516;10.038879770633;6.54733540568141
"316";4.33199146493836;8.33053832681905;14.7664961153088
"317";8.19637615058685;3.56250367627281;9.69953737255919
"318";-2.06075976701726;5.9630558878605;13.8403634174217
"319";6.63703278940525;8.89591488998206;7.21647357113482
"320";8.83147617977959;1.22707848311395;-1.01708936165094
"321";5.88371933776358;1.20404674993662;-8.37612165281715
"322";4.64123881346127;5.53734896173827;7.37865405092142
"323";1.15661807313797;7.8893646987456;9.2688801948282
"324";7.28389794737978;3.1306875669635;-1.8206822839328
"325";1.21582195347638;12.161746092822;20.7817127627614
"326";2.32110616345886;5.85069586084161;5.16937286154304
"327";8.19323694506692;2.6617558489902;5.00441982907933
"328";-1.5156289766931;11.5685051476041;20.7698801468516
"329";4.80002800739376;10.5363926686087;13.057719215166
"330";3.21692411695134;10.3395180810308;11.5065963180801
"331";10.0832880398214;3.78942080136039;1.82706767521449
"332";7.23895854450002;3.51092346224981;3.90829968012917
"333";11.4902342257495;0.604645096272776;-1.19111708966588
"334";10.1747272844892;1.09090664038447;-1.12092546572897
"335";-1.35348566646422;9.25442033180346;5.51771188353499
"336";-3.13849774058029;6.766289775639;3.41872632075769
"337";12.5390333434717;3.80205609724153;12.1784347098343
"338";8.3339700005034;3.8060476630493;8.10034807301452
"339";-4.59779330297402;12.575201766547;5.74136865975349
"340";6.11299633600917;5.89227050281434;9.13857291191189
"341";3.40313974599746;6.56238118049894;13.8087703087667
"342";7.78688946376087;9.42462925132995;12.9604218833584
"343";5.53542131065833;9.64882570957204;7.26206901190242
"344";-3.1045131267747;5.67513004914938;13.7046076407757
"345";10.0803722012062;0.191691502768493;7.63944647165755
"346";4.26546332277879;9.57358526950879;2.14543304359717
"347";1.44056068439323;8.6959791011915;16.7188939466879
"348";-3.13316352091089;12.8123257237333;16.9067793640155
"349";8.76251085204703;6.11896079382164;5.5403028975637
"350";4.50264745625924;6.755525151755;12.83514884163
"351";-6.37537324575975;12.061306675331;4.71710676736501
"352";-3.59199236394529;13.0647548330324;11.6081601702916
"353";-3.28445207033912;11.1585556371692;9.65727864118251
"354";11.8336350284716;0.21888809430632;-7.32772641663221
"355";9.4152111883054;8.571048127807;11.4342543625676
"356";13.1565531821747;1.91608278238317;10.5543350630357
"357";9.03613591841145;0.510100845282746;-4.01050271276586
"358";-3.50170283074345;8.21794698698744;12.9421411383368
"359";10.359851177988;6.68663214740604;1.63813808781356
"360";7.79836448582562;7.33090525314268;16.732138356269
"361";-1.01544433460599;10.120967340688;3.77748076155297
"362";9.11684719316207;6.89865151269937;12.3025918457528
"363";12.1096071861547;6.17705380902343;10.7205720141967
"364";3.42055274233806;12.4741598659611;14.2356685384593
"365";1.12875195057197;7.02108670394918;11.3709056181466
"366";6.69600588619071;8.02412082898979;-1.19504286449785
"367";5.75984054553041;3.73486890625857;-2.05826526339449
"368";10.7634517938649;5.48508711711871;6.66774432261842
"369";1.24464208327195;13.8108019790356;14.6300497631286
